,ID,hashtag,prediction
7149,8655749064.0,STARBUCKS,cup
7151,9691528232.0,STARBUCKS,web_site
7158,1360383034.0,STARBUCKS,Christmas_stocking
7164,1727435829.0,STARBUCKS,packet
7165,17433863.0,STARBUCKS,coffee_mug
7170,181527883.0,STARBUCKS,eggnog
7172,213107871.0,STARBUCKS,espresso
7176,23428481661.0,STARBUCKS,ice_cream
7177,2369376130.0,STARBUCKS,eggnog
7187,4336288029.0,STARBUCKS,web_site
7188,436914417.0,STARBUCKS,Christmas_stocking
7198,6856410500.0,STARBUCKS,ice_cream
7200,7614623349.0,STARBUCKS,web_site
7205,1035807829.0,STARBUCKS,cup
7211,1437095852.0,STARBUCKS,Christmas_stocking
7231,22577067713.0,STARBUCKS,web_site
7243,6210228422.0,STARBUCKS,ice_cream
7245,648931961.0,STARBUCKS,coffee_mug
7247,6686486828.0,STARBUCKS,wig
7249,7520690478.0,STARBUCKS,packet
7252,8311456914.0,STARBUCKS,Christmas_stocking
7255,9436195173.0,STARBUCKS,cup
7260,13152343885.0,STARBUCKS,eggnog
7262,1359930843.0,STARBUCKS,bucket
7263,14213762805.0,STARBUCKS,web_site
7266,1725947216.0,STARBUCKS,eggnog
7272,1983684960.0,STARBUCKS,eggnog
7273,204541039.0,STARBUCKS,Christmas_stocking
7274,20521339975.0,STARBUCKS,bucket
7276,2136228906.0,STARBUCKS,ice_cream
7277,21485174972.0,STARBUCKS,web_site
7279,2189889986.0,STARBUCKS,eggnog
7283,24427933811.0,STARBUCKS,coffee_mug
7285,2698182347.0,STARBUCKS,coffee_mug
7287,3038597752.0,STARBUCKS,ice_cream
7291,3244720285.0,STARBUCKS,espresso
7293,33378817.0,STARBUCKS,eggnog
7295,365981509.0,STARBUCKS,coffee_mug
7296,3758449272.0,STARBUCKS,espresso
7299,6835271008.0,STARBUCKS,wig
7301,7402182007.0,STARBUCKS,web_site
7302,7421835163.0,STARBUCKS,coffee_mug
7303,7805873500.0,STARBUCKS,bucket
7304,8459410671.0,STARBUCKS,web_site
7309,13121095615.0,STARBUCKS,web_site
7310,1391493894.0,STARBUCKS,web_site
7312,14414516427.0,STARBUCKS,packet
7315,1594438958.0,STARBUCKS,web_site
7320,2047759127.0,STARBUCKS,espresso
7321,2114998827.0,STARBUCKS,coffee_mug
7322,21311422478.0,STARBUCKS,ice_cream
7323,2135439990.0,STARBUCKS,espresso
7324,21670111637.0,STARBUCKS,coffee_mug
7325,2258579988.0,STARBUCKS,cup
7326,2283558751.0,STARBUCKS,ice_cream
7327,2286337840.0,STARBUCKS,wig
7328,239463303.0,STARBUCKS,eggnog
7331,2713216273.0,STARBUCKS,Christmas_stocking
7340,4291999968.0,STARBUCKS,coffee_mug
7345,5738144943.0,STARBUCKS,eggnog
7351,7161187485.0,STARBUCKS,ice_cream
7360,1383523447.0,STARBUCKS,packet
7367,1645746627.0,STARBUCKS,cup
7370,1948490253.0,STARBUCKS,coffee_mug
7371,20186737667.0,STARBUCKS,eggnog
7382,3502973.0,STARBUCKS,espresso
7383,3541231449.0,STARBUCKS,bucket
7385,3986217989.0,STARBUCKS,espresso
7390,5706593672.0,STARBUCKS,wig
7395,7194565275.0,STARBUCKS,web_site
7401,8689784179.0,STARBUCKS,eggnog
7403,9465444756.0,STARBUCKS,cup
7404,1116467001.0,STARBUCKS,wig
7407,12981439335.0,STARBUCKS,web_site
7412,18297482443.0,STARBUCKS,web_site
7416,20186737667.0,STARBUCKS,eggnog
7417,20681407835.0,STARBUCKS,cup
7418,21258386.0,STARBUCKS,cup
7422,2325413.0,STARBUCKS,bucket
7423,24737965163.0,STARBUCKS,eggnog
7425,2521665153.0,STARBUCKS,wig
7428,311274191.0,STARBUCKS,coffee_mug
7429,348874970.0,STARBUCKS,bucket
7431,3601646872.0,STARBUCKS,web_site
7440,505142119.0,STARBUCKS,Christmas_stocking
7449,8140532336.0,STARBUCKS,coffee_mug
7451,8768750006.0,STARBUCKS,bucket
7452,8769193098.0,STARBUCKS,espresso
7453,10496819412.0,STARBUCKS,coffee_mug
7456,11384442979.0,STARBUCKS,coffee_mug
7457,12105528386.0,STARBUCKS,eggnog
7459,1227861335.0,STARBUCKS,ice_cream
7461,1361617448.0,STARBUCKS,ice_cream
7463,1564645160.0,STARBUCKS,coffee_mug
7465,17520523461.0,STARBUCKS,web_site
7469,205009852.0,STARBUCKS,Christmas_stocking
7475,3116119971.0,STARBUCKS,packet
7479,4521588457.0,STARBUCKS,ice_cream
7481,563420142.0,STARBUCKS,web_site
7485,6277855043.0,STARBUCKS,ice_cream
7487,6435319032.0,STARBUCKS,cup
7490,7183114309.0,STARBUCKS,Christmas_stocking
7496,8684205168.0,STARBUCKS,ice_cream
7499,9034838441.0,STARBUCKS,eggnog
7508,12263338975.0,STARBUCKS,wig
7511,15864014564.0,STARBUCKS,packet
7512,1598460296.0,STARBUCKS,coffee_mug
7515,194610301.0,STARBUCKS,bucket
7517,19569341190.0,STARBUCKS,bucket
7519,2007806075.0,STARBUCKS,ice_cream
7520,2054961864.0,STARBUCKS,coffee_mug
7523,218984022.0,STARBUCKS,espresso
7530,2729733707.0,STARBUCKS,cup
7531,3181264037.0,STARBUCKS,web_site
7534,3553299337.0,STARBUCKS,coffee_mug
7535,3686591858.0,STARBUCKS,coffee_mug
7536,3836166041.0,STARBUCKS,coffee_mug
7537,3973447804.0,STARBUCKS,web_site
7540,4536312300.0,STARBUCKS,ice_cream
7542,5706593672.0,STARBUCKS,wig
7545,646078200.0,STARBUCKS,wig
7553,12405889652.0,STARBUCKS,coffee_mug
7559,1543146655.0,STARBUCKS,cup
7565,18058020514.0,STARBUCKS,cup
7576,24119779075.0,STARBUCKS,web_site
7578,267615578.0,STARBUCKS,Christmas_stocking
7585,4300752363.0,STARBUCKS,ice_cream
7586,4327870952.0,STARBUCKS,ice_cream
7588,43605705.0,STARBUCKS,bucket
7597,7738587689.0,STARBUCKS,web_site
7598,7825820711.0,STARBUCKS,bucket
7601,10125199142.0,STARBUCKS,ice_cream
7605,11404467823.0,STARBUCKS,bucket
7607,12077054133.0,STARBUCKS,bucket
7611,13632434057.0,STARBUCKS,coffee_mug
7612,14010373390.0,STARBUCKS,packet
7613,1405453286.0,STARBUCKS,ice_cream
7615,1547604897.0,STARBUCKS,eggnog
7628,2934792600.0,STARBUCKS,cup
7630,302422148.0,STARBUCKS,bucket
7632,345210900.0,STARBUCKS,ice_cream
7638,5527175928.0,STARBUCKS,ice_cream
7644,7929340407.0,STARBUCKS,Christmas_stocking
7646,8118878484.0,STARBUCKS,eggnog
7649,1024371145.0,STARBUCKS,eggnog
7654,1468933686.0,STARBUCKS,web_site
7657,16950516776.0,STARBUCKS,web_site
7660,1971649283.0,STARBUCKS,coffee_mug
7661,20587615973.0,STARBUCKS,coffee_mug
7668,23606509609.0,STARBUCKS,web_site
7680,344960279.0,STARBUCKS,eggnog
7686,1419804584.0,STARBUCKS,Christmas_stocking
7687,18256170272.0,STARBUCKS,coffee_mug
7696,1367549945.0,STARBUCKS,eggnog
7700,2202454272.0,STARBUCKS,Christmas_stocking
7702,3322346006.0,STARBUCKS,coffee_mug
7706,1647234359.0,STARBUCKS,wig
7711,496089245.0,STARBUCKS,bucket
7715,877097727.0,STARBUCKS,eggnog
7716,11521497413.0,STARBUCKS,coffee_mug
7720,2263036313.0,STARBUCKS,Christmas_stocking
7723,544356788.0,STARBUCKS,eggnog
7725,8497423074.0,STARBUCKS,web_site
7731,1904975999.0,STARBUCKS,Christmas_stocking
7733,5431637652.0,STARBUCKS,espresso
7735,8316894903.0,STARBUCKS,ice_cream
7736,10195251414.0,STARBUCKS,coffee_mug
7743,5102229102.0,STARBUCKS,cup
7744,6258979395.0,STARBUCKS,bucket
7745,7915654995.0,STARBUCKS,web_site
7746,10679248318.0,STARBUCKS,web_site
7748,14302811037.0,STARBUCKS,cup
7750,240478383.0,STARBUCKS,coffee_mug
7757,227623409.0,STARBUCKS,coffee_mug
7758,2583919073.0,STARBUCKS,wig
7759,274918071.0,STARBUCKS,espresso
7763,3706580952.0,STARBUCKS,coffee_mug
7770,5597714556.0,STARBUCKS,ice_cream
7772,5766942245.0,STARBUCKS,web_site
7774,6278544086.0,STARBUCKS,coffee_mug
7784,8381296877.0,STARBUCKS,espresso
7793,1325950159.0,STARBUCKS,cup
7794,13270163879.0,STARBUCKS,web_site
7799,14750712839.0,STARBUCKS,coffee_mug
7800,15439006018.0,STARBUCKS,Christmas_stocking
7803,17697574135.0,STARBUCKS,packet
7805,1823397614.0,STARBUCKS,coffee_mug
7813,2113801001.0,STARBUCKS,Christmas_stocking
7816,21880106746.0,STARBUCKS,ice_cream
7822,295316264.0,STARBUCKS,ice_cream
7827,3455203882.0,STARBUCKS,eggnog
7831,3945237005.0,STARBUCKS,wig
7837,5638176675.0,STARBUCKS,Christmas_stocking
7838,5681417955.0,STARBUCKS,bucket
7844,7762657850.0,STARBUCKS,eggnog
7853,12857485169.0,STARBUCKS,bucket
7856,13510814011.0,STARBUCKS,web_site
7857,1418045031.0,STARBUCKS,wig
7859,14560160725.0,STARBUCKS,espresso
7862,1663746940.0,STARBUCKS,web_site
7863,1704118138.0,STARBUCKS,Christmas_stocking
7867,19285589646.0,STARBUCKS,espresso
7868,20186737667.0,STARBUCKS,eggnog
7869,2086813259.0,STARBUCKS,eggnog
7876,246108209.0,STARBUCKS,eggnog
7879,322818587.0,STARBUCKS,eggnog
7880,3425306269.0,STARBUCKS,packet
7885,4270608335.0,STARBUCKS,Christmas_stocking
7887,4642117963.0,STARBUCKS,bucket
7888,51949.0,STARBUCKS,bucket
7890,5506111243.0,STARBUCKS,coffee_mug
7894,583797596.0,STARBUCKS,Christmas_stocking
7896,615561993.0,STARBUCKS,espresso
7900,7891691025.0,STARBUCKS,espresso
7903,9123338162.0,STARBUCKS,espresso
7906,10091184706.0,STARBUCKS,bucket
7907,10588541091.0,STARBUCKS,coffee_mug
7911,1419804584.0,STARBUCKS,Christmas_stocking
7917,1572837879.0,STARBUCKS,web_site
7918,1577770445.0,STARBUCKS,cup
7919,1598460296.0,STARBUCKS,ice_cream
7924,17557730702.0,STARBUCKS,cup
7926,181336502.0,STARBUCKS,packet
7928,19765257.0,STARBUCKS,eggnog
7931,22341487580.0,STARBUCKS,packet
7932,232590811.0,STARBUCKS,ice_cream
7935,289970905.0,STARBUCKS,eggnog
7936,303506740.0,STARBUCKS,cup
7938,331843896.0,STARBUCKS,Christmas_stocking
7951,7148203806.0,STARBUCKS,packet
7952,7595790415.0,STARBUCKS,coffee_mug
7956,8253073.0,STARBUCKS,Christmas_stocking
7962,93035.0,STARBUCKS,ice_cream
7972,13121095615.0,STARBUCKS,web_site
7974,13736408772.0,STARBUCKS,coffee_mug
7975,13746618208.0,STARBUCKS,web_site
7978,1465288690.0,STARBUCKS,cup
7979,16851760251.0,STARBUCKS,web_site
7981,1911345304.0,STARBUCKS,cup
7992,305924244.0,STARBUCKS,ice_cream
7993,3322346006.0,STARBUCKS,eggnog
7995,3546512219.0,STARBUCKS,coffee_mug
8000,4831780178.0,STARBUCKS,espresso
8003,5576193197.0,STARBUCKS,cup
8004,5820318002.0,STARBUCKS,ice_cream
8007,6122069937.0,STARBUCKS,ice_cream
8009,6342276967.0,STARBUCKS,web_site
8011,6634452580.0,STARBUCKS,coffee_mug
8012,6850271117.0,STARBUCKS,coffee_mug
8013,7408846429.0,STARBUCKS,eggnog
8014,7584285612.0,STARBUCKS,coffee_mug
8016,7961952239.0,STARBUCKS,Christmas_stocking
8017,8225349.0,STARBUCKS,bucket
8019,8507080169.0,STARBUCKS,bucket
8024,10232206443.0,STARBUCKS,eggnog
8025,10587968332.0,STARBUCKS,ice_cream
8028,13366965145.0,STARBUCKS,web_site
8037,19027975193.0,STARBUCKS,cup
8042,20487765048.0,STARBUCKS,packet
8044,210230473.0,STARBUCKS,web_site
8049,25010010780.0,STARBUCKS,eggnog
8052,259733970.0,STARBUCKS,cup
8055,2972851399.0,STARBUCKS,ice_cream
8057,3179848909.0,STARBUCKS,web_site
8061,3903712944.0,STARBUCKS,Christmas_stocking
8067,5355856982.0,STARBUCKS,coffee_mug
8071,5541121036.0,STARBUCKS,ice_cream
8072,5836196556.0,STARBUCKS,coffee_mug
8074,6379314126.0,STARBUCKS,web_site
8076,689479145.0,STARBUCKS,cup
8078,7100244514.0,STARBUCKS,bucket
8082,979412404.0,STARBUCKS,ice_cream
8083,1012449360.0,STARBUCKS,ice_cream
8086,12119331.0,STARBUCKS,eggnog
8092,15646787299.0,STARBUCKS,packet
8094,1685139949.0,STARBUCKS,coffee_mug
8098,18254657487.0,STARBUCKS,espresso
8101,19101819579.0,STARBUCKS,bucket
8103,209274125.0,STARBUCKS,eggnog
8104,2122927837.0,STARBUCKS,packet
8107,22574820010.0,STARBUCKS,eggnog
8108,2424326206.0,STARBUCKS,web_site
8110,279707396.0,STARBUCKS,web_site
8112,3074782685.0,STARBUCKS,coffee_mug
8116,3434310029.0,STARBUCKS,ice_cream
8120,358880893.0,STARBUCKS,ice_cream
8122,404234532.0,STARBUCKS,ice_cream
8125,4738645940.0,STARBUCKS,ice_cream
8130,5486493615.0,STARBUCKS,ice_cream
8132,5653275613.0,STARBUCKS,web_site
8134,6022392172.0,STARBUCKS,espresso
8135,6652397598.0,STARBUCKS,coffee_mug
8141,8311456914.0,STARBUCKS,coffee_mug
8146,11458357077.0,STARBUCKS,eggnog
8148,12359150711.0,STARBUCKS,cup
8149,145198776.0,STARBUCKS,cup
8150,1508061361.0,STARBUCKS,coffee_mug
8156,1655181059.0,STARBUCKS,packet
8157,17196803735.0,STARBUCKS,ice_cream
8159,1986750927.0,STARBUCKS,bucket
8160,205418917.0,STARBUCKS,ice_cream
8162,20893483031.0,STARBUCKS,eggnog
8165,216765144.0,STARBUCKS,Christmas_stocking
8166,2188987495.0,STARBUCKS,coffee_mug
8173,24841725780.0,STARBUCKS,web_site
8174,2879111229.0,STARBUCKS,Christmas_stocking
8179,3559208544.0,STARBUCKS,eggnog
8180,3636816770.0,STARBUCKS,web_site
8184,4569262967.0,STARBUCKS,packet
8186,464043650.0,STARBUCKS,cup
8195,6613638286.0,STARBUCKS,espresso
8206,12862474.0,STARBUCKS,coffee_mug
8209,1570644845.0,STARBUCKS,coffee_mug
8210,1571502766.0,STARBUCKS,espresso
8212,1635123467.0,STARBUCKS,coffee_mug
8223,230726753.0,STARBUCKS,bucket
8224,23148208591.0,STARBUCKS,web_site
8227,262386139.0,STARBUCKS,espresso
8229,274178632.0,STARBUCKS,Christmas_stocking
8230,2941211444.0,STARBUCKS,cup
8231,298586349.0,STARBUCKS,cup
8234,3242082386.0,STARBUCKS,ice_cream
8236,3610609627.0,STARBUCKS,packet
8237,37202901.0,STARBUCKS,espresso
8238,384624072.0,STARBUCKS,espresso
8245,4797491870.0,STARBUCKS,cup
8249,6821303888.0,STARBUCKS,eggnog
8263,11579842924.0,STARBUCKS,web_site
8268,1392345705.0,STARBUCKS,web_site
8269,1540577796.0,STARBUCKS,ice_cream
8270,1572193881.0,STARBUCKS,eggnog
8272,1588473221.0,STARBUCKS,web_site
8275,17355947572.0,STARBUCKS,ice_cream
8287,22034171248.0,STARBUCKS,espresso
8289,240130395.0,STARBUCKS,wig
8299,4671387532.0,STARBUCKS,ice_cream
8307,694366613.0,STARBUCKS,wig
8308,7372695108.0,STARBUCKS,ice_cream
8310,7891691025.0,STARBUCKS,espresso
8314,8363375217.0,STARBUCKS,ice_cream
8316,8434747164.0,STARBUCKS,eggnog
8320,1160527450.0,STARBUCKS,wig
8322,1195715600.0,STARBUCKS,ice_cream
8326,14723037778.0,STARBUCKS,ice_cream
8329,1597863415.0,STARBUCKS,ice_cream
8331,1636598097.0,STARBUCKS,cup
8336,1788075559.0,STARBUCKS,Christmas_stocking
8340,1980938903.0,STARBUCKS,coffee_mug
8342,2085046432.0,STARBUCKS,eggnog
8355,3239228803.0,STARBUCKS,ice_cream
8360,5359827856.0,STARBUCKS,wig
8361,5434978545.0,STARBUCKS,eggnog
8362,5678066260.0,STARBUCKS,packet
8366,6765713735.0,STARBUCKS,Christmas_stocking
8372,8144754181.0,STARBUCKS,web_site
8377,9184576346.0,STARBUCKS,web_site
8378,10125199142.0,STARBUCKS,espresso
8381,1296371796.0,STARBUCKS,coffee_mug
8383,1302753628.0,STARBUCKS,Christmas_stocking
8384,13121095615.0,STARBUCKS,web_site
8386,1356864608.0,STARBUCKS,packet
8390,1678284811.0,STARBUCKS,bucket
8396,22341487580.0,STARBUCKS,packet
8399,22943621910.0,STARBUCKS,coffee_mug
8402,283458453.0,STARBUCKS,coffee_mug
8405,2896026174.0,STARBUCKS,ice_cream
8414,4042339725.0,STARBUCKS,ice_cream
8415,4103139419.0,STARBUCKS,web_site
8418,439532512.0,STARBUCKS,eggnog
8419,456172283.0,STARBUCKS,ice_cream
8421,4858411442.0,STARBUCKS,Christmas_stocking
8423,5459067147.0,STARBUCKS,coffee_mug
8425,6211977001.0,STARBUCKS,cup
8426,6214357622.0,STARBUCKS,cup
8428,7046855199.0,STARBUCKS,web_site
8430,7211065938.0,STARBUCKS,cup
8431,7841008249.0,STARBUCKS,wig
8433,8911229093.0,STARBUCKS,web_site
8438,10910788205.0,STARBUCKS,coffee_mug
8440,1276718370.0,STARBUCKS,cup
8444,144176742.0,STARBUCKS,cup
8446,1442653619.0,STARBUCKS,ice_cream
8451,1740754537.0,STARBUCKS,packet
8453,189294844.0,STARBUCKS,web_site
8455,20237391989.0,STARBUCKS,eggnog
8458,23127892142.0,STARBUCKS,bucket
8462,24288032202.0,STARBUCKS,ice_cream
8472,3674615044.0,STARBUCKS,coffee_mug
8475,438149879.0,STARBUCKS,wig
8476,4773406867.0,STARBUCKS,ice_cream
8484,6018117221.0,STARBUCKS,ice_cream
8490,723781628.0,STARBUCKS,web_site
8492,8433132576.0,STARBUCKS,espresso
8499,12307141362.0,STARBUCKS,web_site
8504,1521263042.0,STARBUCKS,eggnog
8507,1594438958.0,STARBUCKS,web_site
8509,1808455591.0,STARBUCKS,cup
8515,2038840712.0,STARBUCKS,packet
8518,21511619860.0,STARBUCKS,eggnog
8520,23310907290.0,STARBUCKS,web_site
8522,23596629003.0,STARBUCKS,Christmas_stocking
8523,2560886089.0,STARBUCKS,coffee_mug
8524,25702389.0,STARBUCKS,Christmas_stocking
8526,293892334.0,STARBUCKS,wig
8527,2981696500.0,STARBUCKS,web_site
8528,3019364490.0,STARBUCKS,espresso
8530,3223344851.0,STARBUCKS,Christmas_stocking
8533,34431079.0,STARBUCKS,espresso
8542,516321717.0,STARBUCKS,bucket
8547,6765713735.0,STARBUCKS,Christmas_stocking
8549,8250161635.0,STARBUCKS,bucket
8554,8953070730.0,STARBUCKS,Christmas_stocking
8557,10513604287.0,STARBUCKS,Christmas_stocking
8558,10914577070.0,STARBUCKS,bucket
8562,14800159.0,STARBUCKS,cup
8564,1689083538.0,STARBUCKS,eggnog
8574,2302244751.0,STARBUCKS,bucket
8575,2320783142.0,STARBUCKS,eggnog
8576,23341615670.0,STARBUCKS,bucket
8577,23447259288.0,STARBUCKS,coffee_mug
8579,2445980831.0,STARBUCKS,wig
8582,3090272408.0,STARBUCKS,eggnog
8584,3213996786.0,STARBUCKS,ice_cream
8585,3389399.0,STARBUCKS,bucket
8587,3682312200.0,STARBUCKS,ice_cream
8590,4027957068.0,STARBUCKS,cup
8594,5072344835.0,STARBUCKS,web_site
8595,5139805234.0,STARBUCKS,wig
8599,5512464040.0,STARBUCKS,cup
8601,5708398067.0,STARBUCKS,coffee_mug
8604,7301308867.0,STARBUCKS,web_site
8605,7860580150.0,STARBUCKS,eggnog
8608,8336496209.0,STARBUCKS,coffee_mug
8609,8412726508.0,STARBUCKS,coffee_mug
8610,8897062071.0,STARBUCKS,bucket
8615,1071488237.0,STARBUCKS,espresso
8622,14054428420.0,STARBUCKS,web_site
8626,16631176194.0,STARBUCKS,coffee_mug
8629,2027836466.0,STARBUCKS,bucket
8630,2077406231.0,STARBUCKS,web_site
8633,219774991.0,STARBUCKS,web_site
8635,268351137.0,STARBUCKS,Christmas_stocking
8637,281327160.0,STARBUCKS,bucket
8638,2966735085.0,STARBUCKS,eggnog
8639,2972680359.0,STARBUCKS,web_site
8640,3024301390.0,STARBUCKS,bucket
8642,3898160274.0,STARBUCKS,ice_cream
8643,4055007652.0,STARBUCKS,eggnog
8645,4143680787.0,STARBUCKS,cup
8648,4762222998.0,STARBUCKS,ice_cream
8658,7573108618.0,STARBUCKS,cup
8659,7573916646.0,STARBUCKS,ice_cream
8662,7742952395.0,STARBUCKS,web_site
8669,9178552238.0,STARBUCKS,web_site
8680,1343571849.0,STARBUCKS,cup
8685,1515948975.0,STARBUCKS,web_site
8692,19093842385.0,STARBUCKS,web_site
8693,1948490253.0,STARBUCKS,packet
8695,2100008744.0,STARBUCKS,eggnog
8696,21242544810.0,STARBUCKS,coffee_mug
8708,11831105206.0,STARBUCKS,Christmas_stocking
8712,15303276899.0,STARBUCKS,eggnog
8717,23472619286.0,STARBUCKS,bucket
8719,25217936945.0,STARBUCKS,web_site
8723,44192135.0,STARBUCKS,espresso
8726,7862404971.0,STARBUCKS,cup
8730,16501304096.0,STARBUCKS,eggnog
8736,21874271892.0,STARBUCKS,coffee_mug
8737,230988413.0,STARBUCKS,cup
8743,7119240605.0,STARBUCKS,ice_cream
8751,178089831.0,STARBUCKS,espresso
8754,3042411499.0,STARBUCKS,packet
8768,9452313670.0,STARBUCKS,ice_cream
8772,14287457.0,STARBUCKS,coffee_mug
8773,1547961663.0,STARBUCKS,web_site
8776,2389084946.0,STARBUCKS,packet
8791,10950063181.0,STARBUCKS,coffee_mug
8793,1245886045.0,STARBUCKS,wig
8809,8224301476.0,STARBUCKS,Christmas_stocking
8815,1651877288.0,STARBUCKS,eggnog
8816,1901283357.0,STARBUCKS,espresso
8820,32882439.0,STARBUCKS,Christmas_stocking
8822,369747002.0,STARBUCKS,wig
8825,7915654995.0,STARBUCKS,web_site
8826,8166728081.0,STARBUCKS,Christmas_stocking
8829,9127848272.0,STARBUCKS,cup
8836,1706803022.0,STARBUCKS,eggnog
8840,2045541839.0,STARBUCKS,packet
8841,209091532.0,STARBUCKS,coffee_mug
8842,244390948.0,STARBUCKS,packet
8851,7980474149.0,STARBUCKS,eggnog
8856,145177904.0,STARBUCKS,cup
8857,15863759.0,STARBUCKS,bucket
8859,18125363268.0,STARBUCKS,coffee_mug
8871,6342976238.0,STARBUCKS,packet
8880,208986472.0,STARBUCKS,packet
8881,22376590004.0,STARBUCKS,cup
8883,2285672622.0,STARBUCKS,cup
8884,25036421695.0,STARBUCKS,web_site
8887,32882439.0,STARBUCKS,Christmas_stocking
8888,4093479660.0,STARBUCKS,wig
8891,5942731942.0,STARBUCKS,web_site
8895,10505357320.0,STARBUCKS,cup
8896,1065254156.0,STARBUCKS,bucket
8898,1628787967.0,STARBUCKS,cup
8902,245491041.0,STARBUCKS,web_site
8909,33387705.0,STARBUCKS,wig
8911,461588132.0,STARBUCKS,web_site
8915,881122502.0,STARBUCKS,bucket
8916,1431112005.0,STARBUCKS,wig
8920,1980431774.0,STARBUCKS,eggnog
8923,24403329074.0,STARBUCKS,web_site
8925,3244720285.0,STARBUCKS,coffee_mug
8927,461588132.0,STARBUCKS,packet
8936,949666107.0,STARBUCKS,Christmas_stocking
8937,1156668308.0,STARBUCKS,ice_cream
8938,1382503238.0,STARBUCKS,espresso
8940,18609922214.0,STARBUCKS,web_site
8943,23119156923.0,STARBUCKS,Christmas_stocking
8949,4720561409.0,STARBUCKS,bucket
8952,7175140042.0,STARBUCKS,web_site
8954,7826026472.0,STARBUCKS,eggnog
8955,8089259.0,STARBUCKS,Christmas_stocking
8956,8375907251.0,STARBUCKS,espresso
8959,11631922706.0,STARBUCKS,cup
8962,1384970868.0,STARBUCKS,ice_cream
8968,312469814.0,STARBUCKS,ice_cream
8973,5665536590.0,STARBUCKS,web_site
8977,8647784756.0,STARBUCKS,ice_cream
8982,11127380662.0,STARBUCKS,Christmas_stocking
8983,16338666739.0,STARBUCKS,web_site
8991,3593239392.0,STARBUCKS,packet
9000,1081272717.0,STARBUCKS,coffee_mug
9002,11553993019.0,STARBUCKS,web_site
9013,5458894750.0,STARBUCKS,bucket
9014,55090089.0,STARBUCKS,Christmas_stocking
9018,6740661.0,STARBUCKS,packet
9027,193213927.0,STARBUCKS,cup
9034,5043984.0,STARBUCKS,coffee_mug
9040,826187969.0,STARBUCKS,eggnog
9047,22156380608.0,STARBUCKS,coffee_mug
9048,2265557965.0,STARBUCKS,ice_cream
9060,7739298205.0,STARBUCKS,web_site
9064,11297793929.0,STARBUCKS,eggnog
9072,24646595434.0,STARBUCKS,ice_cream
9077,299871957.0,STARBUCKS,bucket
9079,38974064.0,STARBUCKS,web_site
9084,10205618297.0,STARBUCKS,espresso
9096,24010543345.0,STARBUCKS,web_site
9100,4263329316.0,STARBUCKS,web_site
9102,6030641769.0,STARBUCKS,eggnog
9103,6835271008.0,STARBUCKS,coffee_mug
9106,12996102403.0,STARBUCKS,web_site
9107,1431112005.0,STARBUCKS,wig
9108,1514084391.0,STARBUCKS,coffee_mug
9117,24357384541.0,STARBUCKS,coffee_mug
9120,3010705363.0,STARBUCKS,Christmas_stocking
9125,7872659122.0,STARBUCKS,Christmas_stocking
9135,50955637.0,STARBUCKS,cup
9137,5732439732.0,STARBUCKS,wig
9143,8648370125.0,STARBUCKS,Christmas_stocking
9146,977540888.0,STARBUCKS,espresso
9147,1081272717.0,STARBUCKS,coffee_mug
9152,18335964656.0,STARBUCKS,web_site
9163,5732439732.0,STARBUCKS,wig
9167,9792627982.0,STARBUCKS,web_site
9168,1453314876.0,STARBUCKS,Christmas_stocking
9173,1584963751.0,STARBUCKS,web_site
9179,4940430352.0,STARBUCKS,web_site
9181,53839584.0,STARBUCKS,Christmas_stocking
9187,9300598814.0,STARBUCKS,web_site
9190,1588340489.0,STARBUCKS,coffee_mug
9191,16449054001.0,STARBUCKS,espresso
9199,3463182404.0,STARBUCKS,eggnog
9200,4240426724.0,STARBUCKS,ice_cream
9209,9255841761.0,STARBUCKS,wig
9210,12285078302.0,STARBUCKS,bucket
9212,14470313699.0,STARBUCKS,web_site
9213,14660457791.0,STARBUCKS,eggnog
9219,3025887250.0,STARBUCKS,bucket
9226,3972876770.0,STARBUCKS,espresso
9230,4184045738.0,STARBUCKS,cup
9241,5946936718.0,STARBUCKS,Christmas_stocking
9247,7096060450.0,STARBUCKS,coffee_mug
9253,8399302222.0,STARBUCKS,ice_cream
9259,1065254156.0,STARBUCKS,cup
9262,11301780502.0,STARBUCKS,coffee_mug
9270,1403615588.0,STARBUCKS,coffee_mug
9280,18659425609.0,STARBUCKS,espresso
9281,1920160095.0,STARBUCKS,wig
9291,22209411417.0,STARBUCKS,eggnog
9295,24372683177.0,STARBUCKS,eggnog
9296,246108209.0,STARBUCKS,eggnog
9301,291865.0,STARBUCKS,Christmas_stocking
9305,3508902937.0,STARBUCKS,espresso
9308,3577686862.0,STARBUCKS,bucket
9310,3977828846.0,STARBUCKS,bucket
9313,4143680787.0,STARBUCKS,cup
9314,4212194491.0,STARBUCKS,Christmas_stocking
9323,541307272.0,STARBUCKS,bucket
9324,5976619444.0,STARBUCKS,bucket
9326,6688081804.0,STARBUCKS,cup
9332,8221331274.0,STARBUCKS,bucket
9335,9409683807.0,STARBUCKS,cup
9339,10125199142.0,STARBUCKS,espresso
9340,10205618297.0,STARBUCKS,espresso
9341,10206049470.0,STARBUCKS,espresso
9349,1321728850.0,STARBUCKS,coffee_mug
9354,1372507974.0,STARBUCKS,wig
9356,1388136370.0,STARBUCKS,eggnog
9365,20259537381.0,STARBUCKS,Christmas_stocking
